Instrument,sample_id,reference_session,p_up,beta,primary_group,active_membership,model_row_available,price_gate_pass,price_history_gate_pass,quote_history_gate_pass,liquidity_gate_pass,spread_gate_pass,risk_gate_pass,model_gate_pass,execution_close_pass,execution_quote_pass,source_entry_trade_eligible,pretrade_eligible,pretrade_reason_codes,execution_reason_codes,rank,formation_session
CSCO.OQ,11e1f74910d2ae5980af1a73,2022-09-01,0.590462556171299,0.8163569272457034,server_network,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,20.0,2022-09-02
JNPR.N^G25,06308356354c3d621176f65a,2022-09-01,0.5740791001279798,0.9758469495683174,server_network,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,23.0,2022-09-02
CIEN.N,,,,,server_network,False,False,False,False,False,False,False,False,False,False,False,False,False,NO_ACTIVE_MEMBERSHIP_ROW,NOT_EVALUATED,,2022-09-02
MSFT.OQ,bc6f60290c52f8618d1d5575,2022-09-01,0.6015177801705676,1.2276410156321151,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,15.0,2022-09-02
AMZN.OQ,1e9971bc4ea4b45b1370f93a,2022-09-01,0.6000013448709196,1.7291157697841115,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,17.0,2022-09-02
GOOG.OQ,8a9d40b306bc68c7be2ed718,2022-09-01,0.5435448170245425,1.3504721043602037,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,29.0,2022-09-02
META.OQ,31ac6f37d49057e92cf2b8b4,2022-09-01,0.48553127444903077,1.7211537456039925,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,42.0,2022-09-02
ORCL.N,ab885a0e011bdd8e2feff774,2022-09-01,0.525648980232727,0.9341137523691556,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,36.0,2022-09-02
IBM.N,a80bf21db096174c691ada33,2022-09-01,0.5324504495172044,0.4505220421433191,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,34.0,2022-09-02
NOW.N,8010a0f02475c73862e9ce77,2022-09-01,0.5623529991222427,1.764519140819506,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,26.0,2022-09-02
PLTR.OQ,,,,,cloud_software,False,False,False,False,False,False,False,False,False,False,False,False,False,NO_ACTIVE_MEMBERSHIP_ROW,NOT_EVALUATED,,2022-09-02
SNPS.OQ,5bc35b9b0076c8e4412d7fb1,2022-09-01,0.6923710027051304,1.3289881253131774,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,4.0,2022-09-02
CDNS.OQ,f3e0c8b839bf598c86ef9187,2022-09-01,0.6564631566379574,1.353125511940474,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,6.0,2022-09-02
EQIX.OQ,6c61cbf5f3ef74f2d183b92e,2022-09-01,0.5362452386971877,1.0135245468557337,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,31.0,2022-09-02
DLR.N,15dbeb8cb7409957de3624f5,2022-09-01,0.5672449857452876,0.7306485140510738,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,25.0,2022-09-02
AMT.N,f4a5947dfd1c48bb0b335f04,2022-09-01,0.5194013178303951,0.6886931579285374,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,37.0,2022-09-02
IRM.N,164012a20eef2667915f0070,2022-09-01,0.484156044279227,0.7572622519453415,data_center_power_cooling,True,True,True,True,True,False,True,True,True,True,True,True,False,LIQUIDITY_GATE,OK,,2022-09-02
VRT.N,,,,,data_center_power_cooling,False,False,False,False,False,False,False,False,False,False,False,False,False,NO_ACTIVE_MEMBERSHIP_ROW,NOT_EVALUATED,,2022-09-02
ETN.N,9c6c5e56f1f79f243453476e,2022-09-01,0.5269072124242997,0.8868459180879107,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,35.0,2022-09-02
TT.N,dcb34f2b453866bc713eaae8,2022-09-01,0.5089288884969821,0.9974572265549164,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,38.0,2022-09-02
JCI.N,341f7736ae7f0abf9e62ec5f,2022-09-01,0.4944959868175293,0.9050509468266664,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,41.0,2022-09-02
CARR.N,e38c3a683fa03f7eea773cba,2022-09-01,0.5418531581844057,1.0391526762470746,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,30.0,2022-09-02
TSLA.OQ,995fdc40ae1342b8020ffc8c,2022-09-01,0.6251835833569331,1.934784931873918,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,11.0,2022-09-02
TER.OQ,bf58ae26e118d9b28e73c0fa,2022-09-01,0.612731613291037,1.6608065609218488,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,13.0,2022-09-02
ROK.N,2c9be131fc6a2ca22339f0e2,2022-09-01,0.5007647375506532,1.033404293117536,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,39.0,2022-09-02
HON.OQ,6ab9d4d35f67bb235b81190c,2022-09-01,0.5328672021612375,0.7042549892294401,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,33.0,2022-09-02
ISRG.OQ,23829faa1341882a69a89177,2022-09-01,0.6008933326063093,1.4457042420668826,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,16.0,2022-09-02
ZBRA.OQ,8723b13bcd474b3217b9e28c,2022-09-01,0.44188329059503945,1.460971366611597,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,43.0,2022-09-02
TRMB.OQ,95b5d18d0f4bbd244e5224dd,2022-09-01,0.5845953733328014,1.4065502994407535,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,22.0,2022-09-02
APTV.N,2c882ba090cf81477bebef5a,2022-09-01,0.5006031350451304,1.6998983782192936,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,40.0,2022-09-02
NVDA.OQ,0f956e5fd5bc57f90f7c5b1e,2022-10-03,0.7346659366638676,2.0466268537784837,gpu_accelerator,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,12.0,2022-10-04
AMD.OQ,86cdd502a05ced6557988d74,2022-10-03,0.71951456035988,1.9325314474909805,gpu_accelerator,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,20.0,2022-10-04
AVGO.OQ,325d45a30ca53cde625751d9,2022-10-03,0.7646182416682664,1.1934709553951073,gpu_accelerator,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,3.0,2022-10-04
INTC.OQ,6daea25083c938e5ea9c6f5c,2022-10-03,0.6900015266083521,1.1303299485380809,gpu_accelerator,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,35.0,2022-10-04
MRVL.OQ,,,,,gpu_accelerator,False,False,False,False,False,False,False,False,False,False,False,False,False,NO_ACTIVE_MEMBERSHIP_ROW,NOT_EVALUATED,,2022-10-04
QCOM.OQ,5e5cdadb11cbf14d6f702141,2022-10-03,0.7397332970894683,1.3286165543609012,ai_semiconductor,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,9.0,2022-10-04
TXN.OQ,c29dbcbc6cc4b6f2ea0f8097,2022-10-03,0.7349026784783504,1.0032539444369517,ai_semiconductor,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,11.0,2022-10-04
ADI.OQ,3708ef23830e5d8e80a71698,2022-10-03,0.6839411809771999,1.145050193505345,ai_semiconductor,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,36.0,2022-10-04
NXPI.OQ,f024992c3897e8ec0eeecd2d,2022-10-03,0.7241123520486616,1.3391721478119936,ai_semiconductor,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,18.0,2022-10-04
ON.OQ,c589adc0bf82fa92c6e8ed14,2022-10-03,0.7197677505876414,1.777060557348737,ai_semiconductor,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,19.0,2022-10-04
MPWR.OQ,afe399b20a31733f8b8ed685,2022-10-03,0.7000788170087368,1.902722738982852,ai_semiconductor,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,30.0,2022-10-04
MU.OQ,d88ded17423e035cc372efc4,2022-10-03,0.7027047961253406,1.3944513295147094,memory_hbm_storage,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,26.0,2022-10-04
WDC.OQ,e0e3f529e34c28f34f401230,2022-10-03,0.6566362102726495,1.2839315091715258,memory_hbm_storage,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,42.0,2022-10-04
STX.OQ,18b21cda7042c3e13caaa693,2022-10-03,0.7055075770007803,1.2101310726537358,memory_hbm_storage,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,25.0,2022-10-04
SNDK.OQ,,,,,memory_hbm_storage,False,False,False,False,False,False,False,False,False,False,False,False,False,NO_ACTIVE_MEMBERSHIP_ROW,NOT_EVALUATED,,2022-10-04
NTAP.OQ,8614e78fb39cb0009d0d51e3,2022-10-03,0.7158971823610283,1.0086357163810395,memory_hbm_storage,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,23.0,2022-10-04
HPE.N,39979db9c89852b66b37cf8e,2022-10-03,0.73101036264065,0.9950812690917608,server_network,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,14.0,2022-10-04
DELL.N,774dd0061026e6c36825101b,2022-10-03,0.6615575706790626,1.23015119320232,server_network,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,41.0,2022-10-04
ANET.N,c6dc2c78af9f2816df303c75,2022-10-03,0.7251349543374183,1.3733950036802318,server_network,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,17.0,2022-10-04
CSCO.OQ,980581fa254a80b480b8b820,2022-10-03,0.7586863037640906,0.8719361607767168,server_network,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,6.0,2022-10-04
JNPR.N^G25,b25b32bced1bb533e3ca85ea,2022-10-03,0.7357666413506853,0.9623840883624382,server_network,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,10.0,2022-10-04
CIEN.N,,,,,server_network,False,False,False,False,False,False,False,False,False,False,False,False,False,NO_ACTIVE_MEMBERSHIP_ROW,NOT_EVALUATED,,2022-10-04
MSFT.OQ,4c7bb0686991daddf7a2fc49,2022-10-03,0.7287069408958498,1.1817957476887635,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,15.0,2022-10-04
AMZN.OQ,d014dcb252b7eaee1d4b7e23,2022-10-03,0.759051408795368,1.722583348772012,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,5.0,2022-10-04
GOOG.OQ,5dea2fa7d71b9f0879b9fb39,2022-10-03,0.7180205889772987,1.31696222519279,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,22.0,2022-10-04
META.OQ,3d1b96d48dc9b0a8badfa705,2022-10-03,0.7343758209855336,1.6812637808330806,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,13.0,2022-10-04
ORCL.N,20d63900b43a2b37ffaea513,2022-10-03,0.765378744162613,0.9002743370669821,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,2.0,2022-10-04
IBM.N,ab3fd620aecc542e862fbf46,2022-10-03,0.7542680064784936,0.4991517451354822,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,7.0,2022-10-04
NOW.N,14a6b720a7b1cccf5900db3c,2022-10-03,0.6620461552758878,1.6253313556107716,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,40.0,2022-10-04
PLTR.OQ,,,,,cloud_software,False,False,False,False,False,False,False,False,False,False,False,False,False,NO_ACTIVE_MEMBERSHIP_ROW,NOT_EVALUATED,,2022-10-04
SNPS.OQ,bccca18a335f58c24346ae64,2022-10-03,0.7009581100503477,1.2251016411249318,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,29.0,2022-10-04
CDNS.OQ,585491b3cb3122f5c45285e7,2022-10-03,0.6995828075238645,1.276901397146058,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,31.0,2022-10-04
EQIX.OQ,604b08344b6557445eca5e4c,2022-10-03,0.7271049144009057,0.9791132840496172,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,16.0,2022-10-04
DLR.N,5c436446325d4a3ae3a19df0,2022-10-03,0.7477228604780607,0.7744800652949734,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,8.0,2022-10-04
AMT.N,e2ed8443e3c33262cf72d86c,2022-10-03,0.7593150239436535,0.7295521828032123,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,4.0,2022-10-04
IRM.N,b1ff06bea428c789b5116286,2022-10-03,0.6732290044857415,0.8882860619880278,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,37.0,2022-10-04
VRT.N,,,,,data_center_power_cooling,False,False,False,False,False,False,False,False,False,False,False,False,False,NO_ACTIVE_MEMBERSHIP_ROW,NOT_EVALUATED,,2022-10-04
ETN.N,b46138f2d92bf227c3ba091a,2022-10-03,0.7194487801877493,0.890711564390804,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,21.0,2022-10-04
TT.N,c0548dc8ace248f263230528,2022-10-03,0.6914843159255105,0.9724016954455972,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,34.0,2022-10-04
JCI.N,c82f183df4a2513ade6b8261,2022-10-03,0.6979149758747232,0.9152784247382396,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,32.0,2022-10-04
CARR.N,50dce7153915231bbf576194,2022-10-03,0.7014818913957614,1.0065077356333203,data_center_power_cooling,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,27.0,2022-10-04
TSLA.OQ,6467109d63e97b741a8a5a5f,2022-10-03,0.914814083261612,1.7449862784855468,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,1.0,2022-10-04
TER.OQ,fa3ea493a06a99e3232d48ea,2022-10-03,0.6679771032666616,1.5293063097434625,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,38.0,2022-10-04
ROK.N,36463c5ccc5a01df9d33ad24,2022-10-03,0.6640631114728321,1.1216989711167744,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,39.0,2022-10-04
HON.OQ,fedb4aae2a470407de1004d6,2022-10-03,0.7124604139761682,0.7430411471917899,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,24.0,2022-10-04
ISRG.OQ,a16211e1f993e82815b9e2d6,2022-10-03,0.7011546617690867,1.3901982702008824,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,28.0,2022-10-04
ZBRA.OQ,052bc20125f926c313feeda3,2022-10-03,0.6421824374380675,1.4220137208549772,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,43.0,2022-10-04
TRMB.OQ,015bb252f2bff3a57cb8bbd3,2022-10-03,0.6926451090696409,1.358078866797485,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,33.0,2022-10-04
APTV.N,b618a042018d8c6a2fecc580,2022-10-03,0.6346013489400759,1.6672197160681783,robotics_autonomy,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,44.0,2022-10-04
NVDA.OQ,046e39bdde14ab6bad9e40ab,2022-11-01,0.7138872927811957,1.9949600041305933,gpu_accelerator,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,22.0,2022-11-02
AMD.OQ,281c7b86dc8d1a4279edba90,2022-11-01,0.7327261763334292,1.91594128797898,gpu_accelerator,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,14.0,2022-11-02
AVGO.OQ,3475bebe987b1b0fb02d09b1,2022-11-01,0.734648689953748,1.1989686195530072,gpu_accelerator,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,12.0,2022-11-02
INTC.OQ,6b28694d4229b6f457741caf,2022-11-01,0.7046363320864281,1.157008694606883,gpu_accelerator,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,27.0,2022-11-02
MRVL.OQ,,,,,gpu_accelerator,False,False,False,False,False,False,False,False,False,False,False,False,False,NO_ACTIVE_MEMBERSHIP_ROW,NOT_EVALUATED,,2022-11-02
QCOM.OQ,ce1a32bbfbc31f1aea58fd0d,2022-11-01,0.7359486662471774,1.237599547939863,ai_semiconductor,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,11.0,2022-11-02
TXN.OQ,979162a2ab612b604d4cb802,2022-11-01,0.7085054154753443,1.0237133954976878,ai_semiconductor,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,23.0,2022-11-02
ADI.OQ,86a20d45af5c0065312bb188,2022-11-01,0.6993903994127652,1.1304851872011543,ai_semiconductor,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,28.0,2022-11-02
NXPI.OQ,ecc349540e83a3cfb60c8416,2022-11-01,0.6208793022625502,1.3681736042333958,ai_semiconductor,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,42.0,2022-11-02
ON.OQ,07c9ade423704a2fbdba5104,2022-11-01,0.760343571651266,1.789889069182289,ai_semiconductor,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,8.0,2022-11-02
MPWR.OQ,5eb397d8f7f0f01750b3dff5,2022-11-01,0.5938230982769898,1.8454103566357976,ai_semiconductor,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,43.0,2022-11-02
MU.OQ,17ed4a87a391b94d951e6e8d,2022-11-01,0.729191267416749,1.3535031956300363,memory_hbm_storage,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,18.0,2022-11-02
WDC.OQ,44fff0ed6edacb1022fcda2b,2022-11-01,0.6430243457607139,1.3343339516669492,memory_hbm_storage,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,41.0,2022-11-02
STX.OQ,f615658abd9d8f61c8ef5e29,2022-11-01,0.7177686902552911,1.2766531499286662,memory_hbm_storage,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,21.0,2022-11-02
SNDK.OQ,,,,,memory_hbm_storage,False,False,False,False,False,False,False,False,False,False,False,False,False,NO_ACTIVE_MEMBERSHIP_ROW,NOT_EVALUATED,,2022-11-02
NTAP.OQ,419d7ee44d32ca0baf8302fd,2022-11-01,0.6634603872119201,1.038583852983368,memory_hbm_storage,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,36.0,2022-11-02
HPE.N,a10096e84aff4ecde0807d35,2022-11-01,0.7247861431623942,1.0321379997979874,server_network,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,20.0,2022-11-02
DELL.N,b94d21710cbcb3f18adf31cc,2022-11-01,0.6489273537917198,1.309711097164855,server_network,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,39.0,2022-11-02
ANET.N,69de82185f510dbfe33e9035,2022-11-01,0.5526443926906187,1.308968783130647,server_network,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,44.0,2022-11-02
CSCO.OQ,3235ee2b0086f2b655a39afb,2022-11-01,0.76495092623115,0.8854463071716202,server_network,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,7.0,2022-11-02
JNPR.N^G25,d7b1ccaa8a81f3ce6eb2aec9,2022-11-01,0.6991022975864714,0.9645697308050422,server_network,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,29.0,2022-11-02
CIEN.N,,,,,server_network,False,False,False,False,False,False,False,False,False,False,False,False,False,NO_ACTIVE_MEMBERSHIP_ROW,NOT_EVALUATED,,2022-11-02
MSFT.OQ,e572e7b18e32859f20fe80a0,2022-11-01,0.8036120227206808,1.2040338809140678,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,5.0,2022-11-02
AMZN.OQ,265c576af1ec7356f9254d5b,2022-11-01,0.8924827478202194,1.520231507989508,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,2.0,2022-11-02
GOOG.OQ,d499dbae4f0862c9942761c0,2022-11-01,0.8551498115555397,1.2811957012563562,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,3.0,2022-11-02
META.OQ,8160a315cd27a10047b91245,2022-11-01,0.8076816695183089,1.55452791297531,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,4.0,2022-11-02
ORCL.N,e67c153bfa204f035b513d77,2022-11-01,0.7311454976186633,0.9039629664603888,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,15.0,2022-11-02
IBM.N,2a5b6bdba3d4a487d1473172,2022-11-01,0.7368849485042075,0.5546277094734978,cloud_software,True,True,True,True,True,True,True,True,True,True,True,True,True,OK,OK,10.0,2022-11-02
